date,side,variant,regime,structure,ss,ls,sm,lm,entry,pnl,spot,settle,exp
2023-07-27,call,em75_always_short,BEAR,BCC,4580.0,4590.0,12.55,9.55,2.8,279.03,4537.41,4501.89,2023-08-03
2023-07-27,call,em75_regime_follow,BEAR,BCC,4580.0,4590.0,12.55,9.55,2.8,279.03,4537.41,4501.89,2023-08-03
2023-07-27,put,put_regime,BEAR,BPD,4480.0,4490.0,10.9,12.75,2.05,794.03,4537.41,4478.03,2023-08-04
2023-07-28,put,put_regime,BULL,BPC,4540.0,4530.0,11.25,9.25,1.8,-820.97,4582.23,4518.44,2023-08-07
2023-07-31,call,50d_always_bull,BEAR,BPC,4595.0,4585.0,23.85,19.6,4.05,-595.97,4588.96,4518.44,2023-08-07
2023-07-31,call,50d_regime_follow,BEAR,BPD,4585.0,4595.0,19.6,23.85,4.45,554.03,4588.96,4518.44,2023-08-07
2023-07-31,call,em75_always_bull,BEAR,BCD,4635.0,4625.0,9.55,12.55,3.2,-320.97,4588.96,4518.44,2023-08-07
2023-07-31,call,em75_always_short,BEAR,BCC,4625.0,4635.0,12.55,9.55,2.8,279.03,4588.96,4518.44,2023-08-07
2023-07-31,call,em75_regime_follow,BEAR,BCC,4625.0,4635.0,12.55,9.55,2.8,279.03,4588.96,4518.44,2023-08-07
2023-07-31,put,put_regime,BEAR,BPD,4540.0,4550.0,9.2,11.15,2.15,784.03,4588.96,4499.38,2023-08-08
2023-08-01,call,50d_always_bull,BULL,BPC,4580.0,4570.0,26.8,22.3,4.3,-570.97,4576.73,4499.38,2023-08-08
2023-08-01,call,50d_regime_follow,BULL,BPC,4580.0,4570.0,26.8,22.3,4.3,-570.97,4576.73,4499.38,2023-08-08
2023-08-01,call,50d_skip_bear,BULL,BPC,4580.0,4570.0,26.8,22.3,4.3,-570.97,4576.73,4499.38,2023-08-08
2023-08-01,call,em75_always_bull,BULL,BCD,4625.0,4615.0,8.7,11.4,2.9,-290.97,4576.73,4499.38,2023-08-08
2023-08-01,call,em75_always_short,BULL,BCC,4615.0,4625.0,11.4,8.7,2.5,249.03,4576.73,4499.38,2023-08-08
2023-08-01,call,em75_regime_follow,BULL,BCD,4625.0,4615.0,8.7,11.4,2.9,-290.97,4576.73,4499.38,2023-08-08
2023-08-01,call,em75_skip_bear,BULL,BCD,4625.0,4615.0,8.7,11.4,2.9,-290.97,4576.73,4499.38,2023-08-08
2023-08-01,put,put_regime,BULL,BPC,4535.0,4525.0,13.15,10.9,2.05,-795.97,4576.73,4467.71,2023-08-09
2023-08-02,call,50d_always_bull,BULL,BPC,4520.0,4510.0,33.05,28.7,4.15,-585.97,4513.39,4467.71,2023-08-09
2023-08-02,call,50d_regime_follow,BULL,BPC,4520.0,4510.0,33.05,28.7,4.15,-585.97,4513.39,4467.71,2023-08-09
2023-08-02,call,50d_skip_bear,BULL,BPC,4520.0,4510.0,33.05,28.7,4.15,-585.97,4513.39,4467.71,2023-08-09
2023-08-02,call,em75_always_bull,BULL,BCD,4570.0,4560.0,9.6,12.4,3.0,-300.97,4513.39,4467.71,2023-08-09
2023-08-02,call,em75_always_short,BULL,BCC,4560.0,4570.0,12.4,9.6,2.6,259.03,4513.39,4467.71,2023-08-09
2023-08-02,call,em75_regime_follow,BULL,BCD,4570.0,4560.0,9.6,12.4,3.0,-300.97,4513.39,4467.71,2023-08-09
2023-08-02,call,em75_skip_bear,BULL,BCD,4570.0,4560.0,9.6,12.4,3.0,-300.97,4513.39,4467.71,2023-08-09
2023-08-02,put,put_regime,BULL,BPC,4460.0,4450.0,16.6,14.45,1.95,194.03,4513.39,4468.83,2023-08-10
2023-08-03,call,50d_always_bull,BULL,BPC,4505.0,4495.0,30.85,26.95,3.7,-630.97,4501.89,4468.83,2023-08-10
2023-08-03,call,50d_regime_follow,BULL,BPC,4505.0,4495.0,30.85,26.95,3.7,-630.97,4501.89,4468.83,2023-08-10
2023-08-03,call,50d_skip_bear,BULL,BPC,4505.0,4495.0,30.85,26.95,3.7,-630.97,4501.89,4468.83,2023-08-10
2023-08-03,call,em75_always_bull,BULL,BCD,4560.0,4550.0,10.95,13.9,3.15,-315.97,4501.89,4468.83,2023-08-10
2023-08-03,call,em75_always_short,BULL,BCC,4550.0,4560.0,13.9,10.95,2.75,274.03,4501.89,4468.83,2023-08-10
2023-08-03,call,em75_regime_follow,BULL,BCD,4560.0,4550.0,10.95,13.9,3.15,-315.97,4501.89,4468.83,2023-08-10
2023-08-03,call,em75_skip_bear,BULL,BCD,4560.0,4550.0,10.95,13.9,3.15,-315.97,4501.89,4468.83,2023-08-10
2023-08-03,put,put_regime,BULL,BPC,4450.0,4440.0,16.45,14.4,1.85,184.03,4501.89,4464.05,2023-08-11
2023-08-04,call,50d_always_bull,BULL,BPC,4485.0,4475.0,33.7,30.35,3.15,-685.97,4478.03,4464.05,2023-08-11
2023-08-04,call,50d_regime_follow,BULL,BPC,4485.0,4475.0,33.7,30.35,3.15,-685.97,4478.03,4464.05,2023-08-11
2023-08-04,call,50d_skip_bear,BULL,BPC,4485.0,4475.0,33.7,30.35,3.15,-685.97,4478.03,4464.05,2023-08-11
2023-08-04,call,em75_always_bull,BULL,BCD,4540.0,4530.0,8.8,11.6,3.0,-300.97,4478.03,4464.05,2023-08-11
2023-08-04,call,em75_always_short,BULL,BCC,4530.0,4540.0,11.6,8.8,2.6,259.03,4478.03,4464.05,2023-08-11
2023-08-04,call,em75_regime_follow,BULL,BCD,4540.0,4530.0,8.8,11.6,3.0,-300.97,4478.03,4464.05,2023-08-11
2023-08-04,call,em75_skip_bear,BULL,BCD,4540.0,4530.0,8.8,11.6,3.0,-300.97,4478.03,4464.05,2023-08-11
2023-08-04,put,put_regime,BULL,BPC,4425.0,4415.0,18.35,16.25,1.9,189.03,4478.03,4489.72,2023-08-14
2023-08-07,call,50d_always_bull,BEAR,BPC,4525.0,4515.0,29.05,24.8,4.05,-595.97,4518.44,4489.72,2023-08-14
2023-08-07,call,50d_regime_follow,BEAR,BPD,4515.0,4525.0,24.8,29.05,4.45,554.03,4518.44,4489.72,2023-08-14
2023-08-07,call,em75_always_bull,BEAR,BCD,4570.0,4560.0,8.8,11.85,3.25,-325.97,4518.44,4489.72,2023-08-14
2023-08-07,call,em75_always_short,BEAR,BCC,4560.0,4570.0,11.85,8.8,2.85,284.03,4518.44,4489.72,2023-08-14
2023-08-07,call,em75_regime_follow,BEAR,BCC,4560.0,4570.0,11.85,8.8,2.85,284.03,4518.44,4489.72,2023-08-14
2023-08-07,put,put_regime,BEAR,BPD,4460.0,4470.0,12.65,14.55,2.1,789.03,4518.44,4437.86,2023-08-15
2023-08-08,call,50d_always_bull,BEAR,BPC,4505.0,4495.0,32.25,27.85,4.2,-580.97,4499.38,4437.86,2023-08-15
2023-08-08,call,50d_regime_follow,BEAR,BPD,4495.0,4505.0,27.85,32.25,4.6,539.03,4499.38,4437.86,2023-08-15
2023-08-08,call,em75_always_bull,BEAR,BCD,4555.0,4545.0,9.0,11.8,3.0,-300.97,4499.38,4437.86,2023-08-15
2023-08-08,call,em75_always_short,BEAR,BCC,4545.0,4555.0,11.8,9.0,2.6,259.03,4499.38,4437.86,2023-08-15
2023-08-08,call,em75_regime_follow,BEAR,BCC,4545.0,4555.0,11.8,9.0,2.6,259.03,4499.38,4437.86,2023-08-15
2023-08-08,put,put_regime,BEAR,BPD,4440.0,4450.0,14.35,16.5,2.35,764.03,4499.38,4404.33,2023-08-16
2023-08-09,call,50d_always_bull,BEAR,BPC,4475.0,4465.0,32.85,28.7,3.95,-605.97,4467.71,4404.33,2023-08-16
2023-08-09,call,50d_regime_follow,BEAR,BPD,4465.0,4475.0,28.7,32.85,4.35,564.03,4467.71,4404.33,2023-08-16
2023-08-09,call,em75_always_bull,BEAR,BCD,4530.0,4520.0,11.95,15.1,3.35,-335.97,4467.71,4404.33,2023-08-16
2023-08-09,call,em75_always_short,BEAR,BCC,4520.0,4530.0,15.1,11.95,2.95,294.03,4467.71,4404.33,2023-08-16
2023-08-09,call,em75_regime_follow,BEAR,BCC,4520.0,4530.0,15.1,11.95,2.95,294.03,4467.71,4404.33,2023-08-16
2023-08-09,put,put_regime,BEAR,BPD,4400.0,4410.0,13.1,15.05,2.15,784.03,4467.71,4370.36,2023-08-17
2023-08-10,call,50d_always_bull,BEAR,BPC,4475.0,4465.0,34.6,30.25,4.15,-585.97,4468.83,4370.36,2023-08-17
2023-08-10,call,50d_regime_follow,BEAR,BPD,4465.0,4475.0,30.25,34.6,4.55,544.03,4468.83,4370.36,2023-08-17
2023-08-10,call,em75_always_bull,BEAR,BCD,4530.0,4520.0,9.9,12.75,3.05,-305.97,4468.83,4370.36,2023-08-17
2023-08-10,call,em75_always_short,BEAR,BCC,4520.0,4530.0,12.75,9.9,2.65,264.03,4468.83,4370.36,2023-08-17
2023-08-10,call,em75_regime_follow,BEAR,BCC,4520.0,4530.0,12.75,9.9,2.65,264.03,4468.83,4370.36,2023-08-17
2023-08-10,put,put_regime,BEAR,BPD,4405.0,4415.0,15.4,17.55,2.35,764.03,4468.83,4369.71,2023-08-18
2023-08-11,call,50d_always_bull,BEAR,BPC,4470.0,4460.0,30.2,26.05,3.95,-605.97,4464.05,4369.71,2023-08-18
2023-08-11,call,50d_regime_follow,BEAR,BPD,4460.0,4470.0,26.05,30.2,4.35,564.03,4464.05,4369.71,2023-08-18
2023-08-11,call,em75_always_bull,BEAR,BCD,4520.0,4510.0,9.45,12.5,3.25,-325.97,4464.05,4369.71,2023-08-18
2023-08-11,call,em75_always_short,BEAR,BCC,4510.0,4520.0,12.5,9.45,2.85,284.03,4464.05,4369.71,2023-08-18
2023-08-11,call,em75_regime_follow,BEAR,BCC,4510.0,4520.0,12.5,9.45,2.85,284.03,4464.05,4369.71,2023-08-18
2023-08-11,put,put_regime,BEAR,BPD,4405.0,4415.0,13.5,15.6,2.3,769.03,4464.05,4399.77,2023-08-21
2023-08-14,call,50d_regime_follow,BEAR,BPD,4485.0,4495.0,25.0,29.3,4.5,549.03,4489.72,4399.77,2023-08-21
2023-08-14,call,em75_always_short,BEAR,BCC,4535.0,4545.0,10.65,7.95,2.5,249.03,4489.72,4399.77,2023-08-21
2023-08-14,call,em75_regime_follow,BEAR,BCC,4535.0,4545.0,10.65,7.95,2.5,249.03,4489.72,4399.77,2023-08-21
2023-08-14,put,put_regime,BEAR,BPD,4430.0,4440.0,12.2,14.15,2.15,784.03,4489.72,4387.55,2023-08-22
2023-08-15,call,50d_always_bull,BEAR,BPC,4445.0,4435.0,35.8,31.35,4.25,-575.97,4437.86,4387.55,2023-08-22
2023-08-15,call,50d_regime_follow,BEAR,BPD,4435.0,4445.0,31.35,35.8,4.65,534.03,4437.86,4387.55,2023-08-22
2023-08-15,call,em75_always_bull,BEAR,BCD,4500.0,4490.0,9.7,12.45,2.95,-295.97,4437.86,4387.55,2023-08-22
2023-08-15,call,em75_always_short,BEAR,BCC,4490.0,4500.0,12.45,9.7,2.55,254.03,4437.86,4387.55,2023-08-22
2023-08-15,call,em75_regime_follow,BEAR,BCC,4490.0,4500.0,12.45,9.7,2.55,254.03,4437.86,4387.55,2023-08-22
2023-08-15,put,put_regime,BEAR,BPD,4375.0,4385.0,15.6,17.9,2.5,-250.97,4437.86,4436.01,2023-08-23
2023-08-16,call,50d_always_bull,BULL,BPC,4410.0,4400.0,35.3,30.95,4.15,414.03,4404.33,4436.01,2023-08-23
2023-08-16,call,50d_regime_follow,BULL,BPC,4410.0,4400.0,35.3,30.95,4.15,414.03,4404.33,4436.01,2023-08-23
2023-08-16,call,50d_skip_bear,BULL,BPC,4410.0,4400.0,35.3,30.95,4.15,414.03,4404.33,4436.01,2023-08-23
2023-08-16,call,em75_always_bull,BULL,BCD,4465.0,4455.0,11.4,14.3,3.1,-310.97,4404.33,4436.01,2023-08-23
2023-08-16,call,em75_always_short,BULL,BCC,4455.0,4465.0,14.3,11.4,2.7,269.03,4404.33,4436.01,2023-08-23
2023-08-16,call,em75_regime_follow,BULL,BCD,4465.0,4455.0,11.4,14.3,3.1,-310.97,4404.33,4436.01,2023-08-23
2023-08-16,call,em75_skip_bear,BULL,BCD,4465.0,4455.0,11.4,14.3,3.1,-310.97,4404.33,4436.01,2023-08-23
2023-08-16,put,put_regime,BULL,BPC,4345.0,4335.0,16.75,14.55,2.0,199.03,4404.33,4376.31,2023-08-24
2023-08-17,call,50d_always_bull,BULL,BPC,4375.0,4365.0,39.7,35.15,4.35,434.03,4370.36,4376.31,2023-08-24
2023-08-17,call,50d_regime_follow,BULL,BPC,4375.0,4365.0,39.7,35.15,4.35,434.03,4370.36,4376.31,2023-08-24
2023-08-17,call,50d_skip_bear,BULL,BPC,4375.0,4365.0,39.7,35.15,4.35,434.03,4370.36,4376.31,2023-08-24
2023-08-17,call,em75_always_bull,BULL,BCD,4435.0,4425.0,11.15,13.95,3.0,-300.97,4370.36,4376.31,2023-08-24
2023-08-17,call,em75_always_short,BULL,BCC,4425.0,4435.0,13.95,11.15,2.6,259.03,4370.36,4376.31,2023-08-24
2023-08-17,call,em75_regime_follow,BULL,BCD,4435.0,4425.0,11.15,13.95,3.0,-300.97,4370.36,4376.31,2023-08-24
2023-08-17,call,em75_skip_bear,BULL,BCD,4435.0,4425.0,11.15,13.95,3.0,-300.97,4370.36,4376.31,2023-08-24
2023-08-17,put,put_regime,BULL,BPC,4310.0,4300.0,20.8,18.35,2.25,224.03,4370.36,4405.71,2023-08-25
2023-08-18,call,50d_always_bull,BULL,BPC,4375.0,4365.0,39.2,34.65,4.35,434.03,4369.71,4405.71,2023-08-25
2023-08-18,call,50d_regime_follow,BULL,BPC,4375.0,4365.0,39.2,34.65,4.35,434.03,4369.71,4405.71,2023-08-25
2023-08-18,call,50d_skip_bear,BULL,BPC,4375.0,4365.0,39.2,34.65,4.35,434.03,4369.71,4405.71,2023-08-25
2023-08-18,call,em75_always_bull,BULL,BCD,4435.0,4425.0,11.25,14.1,3.05,-305.97,4369.71,4405.71,2023-08-25
2023-08-18,call,em75_always_short,BULL,BCC,4425.0,4435.0,14.1,11.25,2.65,264.03,4369.71,4405.71,2023-08-25
2023-08-18,call,em75_regime_follow,BULL,BCD,4435.0,4425.0,11.25,14.1,3.05,-305.97,4369.71,4405.71,2023-08-25
2023-08-18,call,em75_skip_bear,BULL,BCD,4435.0,4425.0,11.25,14.1,3.05,-305.97,4369.71,4405.71,2023-08-25
2023-08-18,put,put_regime,BULL,BPC,4310.0,4300.0,19.45,17.05,2.2,219.03,4369.71,4433.31,2023-08-28
2023-08-21,call,50d_always_bull,BULL,BPC,4405.0,4395.0,36.65,32.15,4.3,429.03,4399.77,4433.31,2023-08-28
2023-08-21,call,50d_regime_follow,BULL,BPC,4405.0,4395.0,36.65,32.15,4.3,429.03,4399.77,4433.31,2023-08-28
2023-08-21,call,50d_skip_bear,BULL,BPC,4405.0,4395.0,36.65,32.15,4.3,429.03,4399.77,4433.31,2023-08-28
2023-08-21,call,em75_always_bull,BULL,BCD,4460.0,4450.0,10.6,13.5,3.1,-310.97,4399.77,4433.31,2023-08-28
2023-08-21,call,em75_always_short,BULL,BCC,4450.0,4460.0,13.5,10.6,2.7,269.03,4399.77,4433.31,2023-08-28
2023-08-21,call,em75_regime_follow,BULL,BCD,4460.0,4450.0,10.6,13.5,3.1,-310.97,4399.77,4433.31,2023-08-28
2023-08-21,call,em75_skip_bear,BULL,BCD,4460.0,4450.0,10.6,13.5,3.1,-310.97,4399.77,4433.31,2023-08-28
2023-08-21,put,put_regime,BULL,BPC,4345.0,4335.0,18.35,16.1,2.05,204.03,4399.77,4497.63,2023-08-29
2023-08-22,call,50d_always_bull,BULL,BPC,4395.0,4385.0,36.45,31.9,4.35,434.03,4387.55,4497.63,2023-08-29
2023-08-22,call,50d_regime_follow,BULL,BPC,4395.0,4385.0,36.45,31.9,4.35,434.03,4387.55,4497.63,2023-08-29
2023-08-22,call,50d_skip_bear,BULL,BPC,4395.0,4385.0,36.45,31.9,4.35,434.03,4387.55,4497.63,2023-08-29
2023-08-22,call,em75_always_bull,BULL,BCD,4450.0,4440.0,11.55,14.55,3.2,679.03,4387.55,4497.63,2023-08-29
2023-08-22,call,em75_always_short,BULL,BCC,4440.0,4450.0,14.55,11.55,2.8,-720.97,4387.55,4497.63,2023-08-29
2023-08-22,call,em75_regime_follow,BULL,BCD,4450.0,4440.0,11.55,14.55,3.2,679.03,4387.55,4497.63,2023-08-29
2023-08-22,call,em75_skip_bear,BULL,BCD,4450.0,4440.0,11.55,14.55,3.2,679.03,4387.55,4497.63,2023-08-29
2023-08-22,put,put_regime,BULL,BPC,4330.0,4320.0,16.6,14.4,2.0,199.03,4387.55,4514.87,2023-08-30
2023-08-23,call,50d_always_bull,BEAR,BPC,4440.0,4430.0,22.4,19.3,2.9,289.03,4436.01,4514.87,2023-08-30
2023-08-23,call,50d_regime_follow,BEAR,BPD,4430.0,4440.0,19.3,22.4,3.3,-330.97,4436.01,4514.87,2023-08-30
2023-08-23,call,em75_always_bull,BEAR,BCD,4500.0,4490.0,17.7,21.75,4.25,574.03,4436.01,4514.87,2023-08-30
2023-08-23,call,em75_always_short,BEAR,BCC,4490.0,4500.0,21.75,17.7,3.85,-615.97,4436.01,4514.87,2023-08-30
2023-08-23,call,em75_regime_follow,BEAR,BCC,4490.0,4500.0,21.75,17.7,3.85,-615.97,4436.01,4514.87,2023-08-30
2023-08-23,put,put_regime,BEAR,BPD,4365.0,4375.0,8.25,9.65,1.6,-160.97,4436.01,4507.66,2023-08-31
2023-08-24,call,50d_always_bull,BULL,BPC,4380.0,4370.0,36.6,32.1,4.3,429.03,4376.31,4507.66,2023-08-31
2023-08-24,call,50d_regime_follow,BULL,BPC,4380.0,4370.0,36.6,32.1,4.3,429.03,4376.31,4507.66,2023-08-31
2023-08-24,call,50d_skip_bear,BULL,BPC,4380.0,4370.0,36.6,32.1,4.3,429.03,4376.31,4507.66,2023-08-31
2023-08-24,call,em75_always_bull,BULL,BCD,4440.0,4430.0,10.55,13.25,2.9,709.03,4376.31,4507.66,2023-08-31
2023-08-24,call,em75_always_short,BULL,BCC,4430.0,4440.0,13.25,10.55,2.5,-750.97,4376.31,4507.66,2023-08-31
2023-08-24,call,em75_regime_follow,BULL,BCD,4440.0,4430.0,10.55,13.25,2.9,709.03,4376.31,4507.66,2023-08-31
2023-08-24,call,em75_skip_bear,BULL,BCD,4440.0,4430.0,10.55,13.25,2.9,709.03,4376.31,4507.66,2023-08-31
2023-08-24,put,put_regime,BULL,BPC,4320.0,4310.0,18.8,16.4,2.2,219.03,4376.31,4515.77,2023-09-01
2023-08-25,call,50d_always_bull,BULL,BPC,4410.0,4400.0,32.6,28.1,4.3,429.03,4405.71,4515.77,2023-09-01
2023-08-25,call,50d_regime_follow,BULL,BPC,4410.0,4400.0,32.6,28.1,4.3,429.03,4405.71,4515.77,2023-09-01
2023-08-25,call,50d_skip_bear,BULL,BPC,4410.0,4400.0,32.6,28.1,4.3,429.03,4405.71,4515.77,2023-09-01
2023-08-25,call,em75_always_bull,BULL,BCD,4465.0,4455.0,8.85,11.5,2.85,714.03,4405.71,4515.77,2023-09-01
2023-08-25,call,em75_always_short,BULL,BCC,4455.0,4465.0,11.5,8.85,2.45,-755.97,4405.71,4515.77,2023-09-01
2023-08-25,call,em75_regime_follow,BULL,BCD,4465.0,4455.0,8.85,11.5,2.85,714.03,4405.71,4515.77,2023-09-01
2023-08-25,call,em75_skip_bear,BULL,BCD,4465.0,4455.0,8.85,11.5,2.85,714.03,4405.71,4515.77,2023-09-01
2023-08-28,put,put_regime,BULL,BPC,4390.0,4380.0,12.8,10.7,1.9,189.03,4433.31,4496.83,2023-09-05
2023-08-29,call,50d_always_bull,BEAR,BPC,4505.0,4495.0,27.15,22.7,4.25,-392.96,4497.63,4496.83,2023-09-05
2023-08-29,call,50d_regime_follow,BEAR,BPD,4495.0,4505.0,22.7,27.15,4.65,351.02,4497.63,4496.83,2023-09-05
2023-08-29,call,em75_always_bull,BEAR,BCD,4545.0,4535.0,8.95,11.85,3.1,-310.97,4497.63,4496.83,2023-09-05
2023-08-29,call,em75_always_short,BEAR,BCC,4535.0,4545.0,11.85,8.95,2.7,269.03,4497.63,4496.83,2023-09-05
2023-08-29,call,em75_regime_follow,BEAR,BCC,4535.0,4545.0,11.85,8.95,2.7,269.03,4497.63,4496.83,2023-09-05
2023-08-29,put,put_regime,BEAR,BPD,4445.0,4455.0,10.65,12.7,2.25,-225.97,4497.63,4465.48,2023-09-06
2023-08-30,call,50d_always_bull,BEAR,BPC,4520.0,4510.0,23.95,19.7,4.05,-595.97,4514.87,4465.48,2023-09-06
2023-08-30,call,50d_regime_follow,BEAR,BPD,4510.0,4520.0,19.7,23.95,4.45,554.03,4514.87,4465.48,2023-09-06
2023-08-30,call,em75_always_bull,BEAR,BCD,4565.0,4555.0,8.1,10.85,2.95,-295.97,4514.87,4465.48,2023-09-06
2023-08-30,call,em75_always_short,BEAR,BCC,4555.0,4565.0,10.85,8.1,2.55,254.03,4514.87,4465.48,2023-09-06
2023-08-30,call,em75_regime_follow,BEAR,BCC,4555.0,4565.0,10.85,8.1,2.55,254.03,4514.87,4465.48,2023-09-06
2023-08-30,put,put_regime,BEAR,BPD,4465.0,4475.0,9.45,11.35,2.1,789.03,4514.87,4451.14,2023-09-07
2023-08-31,call,50d_regime_follow,BEAR,BPD,4505.0,4515.0,20.05,24.6,4.75,524.03,4507.66,4451.14,2023-09-07
2023-08-31,call,em75_always_short,BEAR,BCC,4545.0,4555.0,11.05,8.25,2.6,259.03,4507.66,4451.14,2023-09-07
2023-08-31,call,em75_regime_follow,BEAR,BCC,4545.0,4555.0,11.05,8.25,2.6,259.03,4507.66,4451.14,2023-09-07
2023-08-31,put,put_regime,BEAR,BPD,4460.0,4470.0,9.1,11.15,2.25,774.03,4507.66,4457.49,2023-09-08
2023-09-04,put,put_regime,BULL,BPC,4475.0,4465.0,12.8,10.65,1.95,-805.97,4515.0,4461.9,2023-09-12
2023-09-05,call,50d_always_bull,BULL,BPC,4500.0,4490.0,25.95,21.6,4.15,-585.97,4496.83,4461.9,2023-09-12
2023-09-05,call,50d_regime_follow,BULL,BPC,4500.0,4490.0,25.95,21.6,4.15,-585.97,4496.83,4461.9,2023-09-12
2023-09-05,call,50d_skip_bear,BULL,BPC,4500.0,4490.0,25.95,21.6,4.15,-585.97,4496.83,4461.9,2023-09-12
2023-09-05,call,em75_always_bull,BULL,BCD,4545.0,4535.0,7.45,10.1,2.85,-285.97,4496.83,4461.9,2023-09-12
2023-09-05,call,em75_always_short,BULL,BCC,4535.0,4545.0,10.1,7.45,2.45,244.03,4496.83,4461.9,2023-09-12
2023-09-05,call,em75_regime_follow,BULL,BCD,4545.0,4535.0,7.45,10.1,2.85,-285.97,4496.83,4461.9,2023-09-12
2023-09-05,call,em75_skip_bear,BULL,BCD,4545.0,4535.0,7.45,10.1,2.85,-285.97,4496.83,4461.9,2023-09-12
2023-09-05,put,put_regime,BULL,BPC,4455.0,4445.0,14.15,11.9,2.05,204.03,4496.83,4467.44,2023-09-13
2023-09-06,call,50d_always_bull,BULL,BPC,4470.0,4460.0,27.9,23.55,4.15,158.02,4465.48,4467.44,2023-09-13
2023-09-06,call,50d_regime_follow,BULL,BPC,4470.0,4460.0,27.9,23.55,4.15,158.02,4465.48,4467.44,2023-09-13
2023-09-06,call,50d_skip_bear,BULL,BPC,4470.0,4460.0,27.9,23.55,4.15,158.02,4465.48,4467.44,2023-09-13
2023-09-06,call,em75_always_bull,BULL,BCD,4515.0,4505.0,8.55,11.4,3.05,-305.97,4465.48,4467.44,2023-09-13
2023-09-06,call,em75_always_short,BULL,BCC,4505.0,4515.0,11.4,8.55,2.65,264.03,4465.48,4467.44,2023-09-13
2023-09-06,call,em75_regime_follow,BULL,BCD,4515.0,4505.0,8.55,11.4,3.05,-305.97,4465.48,4467.44,2023-09-13
2023-09-06,call,em75_skip_bear,BULL,BCD,4515.0,4505.0,8.55,11.4,3.05,-305.97,4465.48,4467.44,2023-09-13
2023-09-06,put,put_regime,BULL,BPC,4420.0,4410.0,13.95,11.9,1.85,184.03,4465.48,4505.1,2023-09-14
2023-09-07,call,50d_always_bull,BULL,BPC,4455.0,4445.0,27.1,22.9,4.0,399.03,4451.14,4505.1,2023-09-14
2023-09-07,call,50d_regime_follow,BULL,BPC,4455.0,4445.0,27.1,22.9,4.0,399.03,4451.14,4505.1,2023-09-14
2023-09-07,call,50d_skip_bear,BULL,BPC,4455.0,4445.0,27.1,22.9,4.0,399.03,4451.14,4505.1,2023-09-14
2023-09-07,call,em75_always_bull,BULL,BCD,4505.0,4495.0,8.6,11.4,3.0,699.03,4451.14,4505.1,2023-09-14
2023-09-07,call,em75_always_short,BULL,BCC,4495.0,4505.0,11.4,8.6,2.6,-740.97,4451.14,4505.1,2023-09-14
2023-09-07,call,em75_regime_follow,BULL,BCD,4505.0,4495.0,8.6,11.4,3.0,699.03,4451.14,4505.1,2023-09-14
2023-09-07,call,em75_skip_bear,BULL,BCD,4505.0,4495.0,8.6,11.4,3.0,699.03,4451.14,4505.1,2023-09-14
2023-09-07,put,put_regime,BULL,BPC,4405.0,4395.0,13.6,11.6,1.8,179.03,4451.14,4450.32,2023-09-15
2023-09-08,call,50d_always_bull,BULL,BPC,4460.0,4450.0,24.55,20.55,3.8,-588.99,4457.49,4450.32,2023-09-15
2023-09-08,call,50d_regime_follow,BULL,BPC,4460.0,4450.0,24.55,20.55,3.8,-588.99,4457.49,4450.32,2023-09-15
2023-09-08,call,50d_skip_bear,BULL,BPC,4460.0,4450.0,24.55,20.55,3.8,-588.99,4457.49,4450.32,2023-09-15
2023-09-08,call,em75_always_bull,BULL,BCD,4510.0,4500.0,7.95,10.65,2.9,-290.97,4457.49,4450.32,2023-09-15
2023-09-08,call,em75_always_short,BULL,BCC,4500.0,4510.0,10.65,7.95,2.5,249.03,4457.49,4450.32,2023-09-15
2023-09-08,call,em75_regime_follow,BULL,BCD,4510.0,4500.0,7.95,10.65,2.9,-290.97,4457.49,4450.32,2023-09-15
2023-09-08,call,em75_skip_bear,BULL,BCD,4510.0,4500.0,7.95,10.65,2.9,-290.97,4457.49,4450.32,2023-09-15
2023-09-08,put,put_regime,BULL,BPC,4415.0,4405.0,13.1,11.05,1.85,184.03,4457.49,4453.53,2023-09-18
2023-09-11,call,em75_always_short,BULL,BCC,4525.0,4535.0,10.45,7.75,2.5,249.03,4487.46,4453.53,2023-09-18
2023-09-12,call,em75_always_short,BULL,BCC,4505.0,4515.0,11.3,8.55,2.55,254.03,4461.9,4443.95,2023-09-19
2023-09-13,call,50d_always_bull,BEAR,BPC,4470.0,4460.0,24.2,20.2,3.8,-620.97,4467.44,4402.2,2023-09-20
2023-09-13,call,50d_regime_follow,BEAR,BPD,4460.0,4470.0,20.2,24.2,4.2,579.03,4467.44,4402.2,2023-09-20
2023-09-13,call,em75_always_bull,BEAR,BCD,4520.0,4510.0,8.45,11.25,3.0,-300.97,4467.44,4402.2,2023-09-20
2023-09-13,call,em75_always_short,BEAR,BCC,4510.0,4520.0,11.25,8.45,2.6,259.03,4467.44,4402.2,2023-09-20
2023-09-13,call,em75_regime_follow,BEAR,BCC,4510.0,4520.0,11.25,8.45,2.6,259.03,4467.44,4402.2,2023-09-20
2023-09-13,put,put_regime,BEAR,BPD,4415.0,4425.0,10.15,12.1,2.15,784.03,4467.44,4330.0,2023-09-21
2023-09-14,call,50d_regime_follow,BEAR,BPD,4500.0,4510.0,16.8,22.7,6.1,389.03,4505.1,4330.0,2023-09-21
2023-09-14,call,em75_always_short,BEAR,BCC,4540.0,4550.0,13.1,9.9,3.0,299.03,4505.1,4330.0,2023-09-21
